,0,1,2,3,4,5,6
0,1.0,1.0,0.007922776291519064,1.0,0.6019277623555035,1.0,0.2637240289674838
1,1.0,1.0,7.060451622946377e-06,0.2683658389980335,0.0036620559894663843,0.07218745553311091,0.0027014773596128207
2,0.007922776291519064,7.060451622946377e-06,1.0,0.2651371906331372,1.0,1.0,1.0
3,1.0,0.2683658389980335,0.2651371906331372,1.0,1.0,1.0,1.0
4,0.6019277623555035,0.0036620559894663843,1.0,1.0,1.0,1.0,1.0
5,1.0,0.07218745553311091,1.0,1.0,1.0,1.0,1.0
6,0.2637240289674838,0.0027014773596128207,1.0,1.0,1.0,1.0,1.0
